"guageid"	"guage"	"ag_load"	"geo_load"	"sqkm"	"ec0_10.sqkm"	"ec10_25.sqkm"	"ec25_50.sqkm"	"ec50_75.sqkm"	"ec75_90.sqkm"	"ec90_100.sqkm"	"ec75_100F.sqkm"	"ec0_75F.sqkm"	"ec0_75N.sqkm"	"ec75_100N.sqkm"	"sprg.load"	"ec75q.pct"	"ec50q.pct"	"ec.ave"	"ec.max"	"ec.75q"	"kw.ave"	"kw.max"	"kw.75q"	"ec90q.pct"	"kw75q.pct"	"bg.ave"	"flen.ave"	"facc.ave"	"bgm75q.pct"	"bgm90q.pct"	"bgm75q30p.pct"	"ec75q_kw75q.pct"	"ec75q_facc75q.pct"	"ec75q_f500m.pct"	"ec75q_bgm75q30p.pct"	"ec75q_bgm75q.pct"	"ec75q_bgm75q_kw75q.pct"	"ec75q_bgm75q_facc75q.pct"	"ec75q_bgm75q_f500m.pct"	"ec90q_bgm90q40p_kw90q_facc90q_f500m.pct"	"ec75q_bgm75q30p_kw75q_facc75q_f500m.pct"	"ec75q_bgm75q_kw75q_facc75q_f500m.pct"	"ec50q_bgm75q30p_kw50q_facc50q_f1000m.pct"	"Brock.ave"	"sar.ave"	"rock.ave"	"fs.ave"	"awc.ave"	"elev.ave"	"ppt.ave"	"pptratio.ave"	"protind.ave"	"slp.ave"	"sness.ave"	"exc.ave"	"cwd.ave"	"mlt.ave"	"rch.ave"	"sitename"	"flow_cfs"	"drainarea_sqmi"	"mean_ds_tonyr"	"mean_sum_Dsparam"	"adj_mean_ds_tonyr"	"mean_ds_conc_mgL"	"yield_tonsqmi"	"detrend_status"	"upstrmFrac"	"ec0_10.pct"	"ec10_25.pct"	"ec25_50.pct"	"ec50_75.pct"	"ec75_90.pct"	"ec90_100.pct"	"ec0_75F.pct"	"ec75_100F.pct"	"ec0_75N.pct"	"ec75_100N.pct"	"sprg_load.persqkm"	"adj_mean_ds_tonyrsqkm"	"div_adj_load_tonsyr"	"div_adj_load_tonsyrsqkm"	"adj_yield_rf_logpre"	"adj_yield_rf_yield_log"	"adj_yield_rf_pre.nonlog"	"adj_yield_rf_pre.nonlog_m"	"adj_yield_rf_yield.nonlog"	"adj_yield_rf_yield.nonlog_m"	"rf_oob_logyield"	"rf_oob_logyield.nonlog"	"rf_oob_logyield.nonlog_m"	"folds"	"lmcvpredpre"	"lmcvpred"	"lmcvpred.nonlog"	"lmcvpred.nonlog_m"	"adj_yield_rf_diff"	"adj_yield_rf_cv_lm_diff"	"adj_yield_rf_lm_resid"
9033300	9033300	641.907642167808	5602.6155008217	580.5417	506.4525	59.6286	2.3454	0	0	0	0	10.8036	0	0	0	0	0	0.414402751925064	1.51691138744354	0.459881901741028	0.151888172359537	0.288346946239471	0.167981147766113	0	0.0104612640228945	8.39244394723349	882.466971208378	4022.85039060072	0.315302931727385	0.0967093319911386	0.315380445539054	0	0	0	0	0	0	0	0	0	0	0	0	16.4768952603472	0.18300854868094	8.23204567871105	11.9251076257069	0.188269241223952	3060.56107316972	7193.04633681709	30912.5506065585	1227.64088913615	1348.81709807468	-1673.72325063548	41298.3348251771	21839.4849091463	37528.20948989	6267.53359418031	"FRASER RIVER BLW CROOKED CR AT TABERNASH CO"	122.65	"222"	9902	0.648	6414	53	"29"	"flow"	1.30164010872746	0.872379193432616	0.102712001566813	0.00404001986420614	0	0	0	0.0186095159055758	0	0	0	0	11.0483019566036	8348.71965737793	14.3809129600474	2.41697763308426	2.23044713222949	11.2119215138273	10.1712841034219	9.30402527912444	8.44046975379593	2.4405603043991	11.4794709392595	10.4140008593697	9	2.45293323069252	2.27471020237579	9.7251002931904	8.82246258095186	0.171829614840328	0.12756654469402	0.17182961484033
9034250	9034250	705.441716004369	7045.73222589474	2045.0523	1705.6377	251.2557	8.1342	0	0	0	0	37.6533	0	0	0	0	0	0.40316092641042	1.77863609790802	0.46293693780899	0.156819421262108	0.308167487382889	0.172529950737953	0	0.0149924283110021	8.470672719576	862.910802573715	3999.12416032993	0.269112481866601	0.110993347211707	0.269188616838797	0	0	0	0	0	0	0	0	0	0	0	0	18.2227628161981	0.184337714641064	8.18963235089414	12.386164445071	0.18107166059461	2984.17006309627	7076.26451930387	31454.0360325339	1314.74755437214	1421.40412135181	-142.409504803627	41406.4496712245	23675.5255575833	37922.0261072705	5363.86118959722	"COLORADO RIVER AT WINDY GAP, NEAR GRANBY, CO."	260.58	"780"	27956	0.594	16604	65	"21"	"flow and dissolved-solids"	2.76080291120432	0.83403133504214	0.12286028088377	0.00397750218906382	0	0	0	0.0184119007616578	0	0	0	0	8.11910776071595	45840.3715376365	22.4152563421662	2.20583728122561	1.97052320308617	9.07784909939718	8.23528617499586	7.17442919004217	6.50853267941681	2.36382658233178	10.6315562393715	9.64478558280963	9	2.3389801912197	2.13442852956022	8.45221493545662	7.66772040864633	0.123697063364757	-0.0402082631092924	0.12369706336476
9034500	9034500	764.800097154774	7130.19694256596	2138.6127	1786.8195	261.954	8.3637	0	0	0	0	39.0618	0	0	0	0	0	0.401797006003128	1.77863609790802	0.461486116051674	0.157288416904593	0.308167487382889	0.173396285623312	0	0.0147258079969318	8.37561153627357	858.44082175019	3998.9938681598	0.262984363648453	0.108473217240317	0.263063480358084	0	0	0	0	0	0	0	0	0	0	0	0	18.1479540715391	0.182975165712515	8.15348529823451	12.4068377317891	0.180961175045862	2972.78141678636	6993.49721919417	31633.440482368	1313.2619444768	1420.06206469223	-88.904132477997	40633.3421951739	24425.7934951985	37197.9467058822	5254.79949776917	"COLORADO RIVER AT HOT SULPHUR SPRINGS, CO."	228.11	"816"	15309	1	15309	68	"19"	"none"	3.01146508430772	0.835504016225098	0.122487816517689	0.00391080629045175	0	0	0	0.018265018252253	0	0	0	0	7.15837888739742	46102.5189756669	21.5572080796429	2.15008614013935	1.90189086673832	8.58559792992782	7.78872342580611	6.69854853752977	6.07682101339633	2.48185020165375	11.9633786165779	10.8529945198018	2	2.44442555996718	2.26423685048772	9.62377741692481	8.7305440137908	0.0663926762244165	-0.295953307524976	0.066392676224419
9034900	9034900	0	5.37247670108094	14.4327	12.7503	1.6398	0	0	0	0	0	0	0	0	0	0	0	0.401390073214823	0.775282859802246	0.479462802410126	0.141806690200471	0.212452426552773	0.15901292860508	0	0	11.1362811933204	862.972856338733	4057.1117296767	0.246876883743167	0.0709638529173336	0.246876883743167	0	0	0	0	0	0	0	0	0	0	0	0	29.0860943181362	0.304658160365005	15.4937530297545	12.0161404026346	0.148950760933981	3593.84698157657	8121.34184985942	30528.1529736997	2194.18408382042	2312.74210851938	-2145.92438890279	53243.4139000348	6948.35629399602	48936.2128909915	14515.5042040622	"BOBTAIL CREEK NEAR JONES PASS, CO"	13	"5"	419	0.668	280	22	"52"	"flow"	1	0.883431374586876	0.113616994741109	0	0	0	0	0	0	0	0	0	19.40038939353	280	19.40038939353	2.84595339099013	2.75853692425926	17.2179663001776	15.6198762813554	15.776743483589	14.3124209352064	2.62432243281598	13.7952238277149	12.5148165413873	10	2.67626292539807	2.54963979887996	12.8024914802641	11.6142249048756	0.206756213440029	0.415653338819332	0.206756213440031
9035500	9035500	0	7.58321349288882	42.7282	40.1283	2.4975	0	0	0	0	0	0	0	0	0	0	0	0.36107248033908	0.799801468849182	0.433613866567612	0.139263269129324	0.212452426552773	0.158587846904993	0	0	10.8448967526709	853.454309361936	4057.03106557233	0.290653479435127	0.100851428330704	0.290653479435127	0	0	0	0	0	0	0	0	0	0	0	0	26.1355654178097	0.281948189095741	14.2685343938816	11.7952637017606	0.153253268627946	3521.1487915302	7737.41248114794	31373.2700527486	2056.49747128034	2195.79988866907	-657.482917834039	49429.4005594543	10532.7181193326	45287.707594358	12723.9350207338	"WILLIAMS FORK BELOW STEELMAN CREEK, CO."	26.91	"16"	539	0.668	360	14	"22"	"flow"	1	0.93915259711385	0.0584508591515673	0	0	0	0	0	0	0	0	0	8.42534906689259	360	8.42534906689259	2.34296220835208	2.13933058418811	10.4120335393941	9.44563793930656	8.49374987489383	7.70540027188059	2.71288584364082	15.0727102968968	13.6737327717856	10	2.58595037280703	2.43846070254056	11.4553939056776	10.3921585419197	-0.00808567653586367	-0.307215794888307	-0.00808567653586126
9035700	9035700	0	26.3482839713092	91.5538	86.9958	4.4532	0.0081	0	0	0	0	0	0	0	0	0	0	0.348669067682414	1.10922050476074	0.403487622737885	0.135996120782509	0.26170688867569	0.152807578444481	0	0.00132708855339702	10.8622009663547	995.17137543176	4105.7261502774	0.413845192662675	0.142519480349259	0.413845192662675	0	0	0	0	0	0	0	0	0	0	0	0	23.4689158009926	0.235366033542319	12.7624747278061	12.0404871406373	0.166417852119404	3382.64356931638	7636.44060566652	31441.6453119311	1837.64387081094	2025.55313855088	-764.251192588495	44874.1968061114	12949.5360847014	40921.1880263418	7347.76713800583	"WILLIAMS FORK ABOVE DARLING CREEK, NEAR LEAL, CO"	55.54	"35"	1716	0.668	1146	21	"33"	"flow"	1	0.950215064803427	0.0486402530533959	8.84725702264679e-05	0	0	0	0	0	0	0	0	12.5172303061151	1146	12.5172303061151	2.61365490543159	2.47256631480967	13.6488450377434	12.3820239368655	11.852825936563	10.7527028155262	2.78017274475674	16.1218056648958	14.625456080439	1	2.85504067083597	2.76972380285429	15.9542268892762	14.4734311724491	0.0545398048328836	-0.242617683211742	0.0545398048328859
9035800	9035800	0	3.18884412969357	22.9349	22.5207	0.4113	0	0	0	0	0	0	0	0	0	0	0	0.370834949095054	0.817950963973999	0.411089859902859	0.134074331080216	0.240492880344391	0.14898919314146	0	0	10.9779434850863	864.769309262166	3995.12483244556	0.513632062925934	0.200994990167823	0.513632062925934	0	0	0	0	0	0	0	0	0	0	0	0	24.0759020633029	0.201798930074259	10.3228389899248	12.2531067573669	0.169703994572654	3333.34824566564	7843.0495219328	32450.155257187	1603.53006771416	1794.13334422643	782.411637013601	44026.3458024676	18332.8257921923	40280.4706939266	3485.08954208904	"DARLING CREEK NEAR LEAL, CO."	11.82	"9"	460	0.668	307	26	"35"	"flow"	1	0.981940187225582	0.0179333679239936	0	0	0	0	0	0	0	0	0	13.3857134759689	307	13.3857134759689	2.68633353739064	2.56203720664661	14.6777616791792	13.3154414127081	12.9621971099805	11.7591074150464	2.85302381591729	17.3401360252887	15.7307067916662	1	2.81994552659191	2.72651999218775	15.2796211898022	13.8614391763692	0.0321507730492003	-0.132332012491942	0.0321507730492031
9035880	9035880	0	1.49763036889074	56.6227	53.6571	2.9691	0	0	0	0	0	0	0	0	0	0	0	0.385575669912804	0.846538424491882	0.447595208883286	0.135663711837755	0.231770411133766	0.154355626553297	0	0	13.3078610254617	946.062621189485	4036.50769436043	0.509694875023621	0.27578868545654	0.509694875023621	0	0	0	0	0	0	0	0	0	0	0	0	23.0110857246568	0.232419086800472	13.748394789678	11.5532595617772	0.15405566733256	3397.69921868015	7636.01313151238	31032.5604321423	1804.38893433623	1994.6217438059	-1064.01943275182	46384.7590676059	12422.9691763289	42266.9973507805	2932.66729780888	"S. FK. WILLIAMS FORK BLW OLD BALDY MT NR LEAL, CO"	44.57	"22"	1659	0.648	1075	24	"50"	"none"	1	0.947625245705344	0.0524365669598942	0	0	0	0	0	0	0	0	0	18.9853186089678	1075	18.9853186089678	2.92695120997917	2.85824913548909	18.6706208331068	16.9377023061205	17.430980917534	15.8131198916181	2.89479239174977	18.0797475468488	16.4016710775536	9	2.93063083413913	2.86277892982262	17.5101187799232	15.8849125527337	0.0854168401959599	0.0808870458624273	0.0854168401959626
9035900	9035900	0	6.21786538235592	71.0115	67.4712	3.5343	0	0	0	0	0	0	0	0	0	0	0	0.374377005247307	0.846538424491882	0.43737305700779	0.135437107820804	0.247654527425766	0.152744807302952	0	0	13.1132517903543	939.695215159389	4036.79691499023	0.554829851502926	0.300399231110454	0.554829851502926	0	0	0	0	0	0	0	0	0	0	0	0	21.5632274533687	0.218260577979796	12.8506861016493	11.8616111684657	0.158476674020332	3348.4746359908	7722.61084650312	31438.0143737572	1789.81809926839	1982.89879471027	-1083.5809420157	44767.9451830509	14294.6823188885	40714.9851866504	2563.84837252449	"SOUTH FORK OF WILLIAMS FORK NEAR LEAL, CO"	40.69	"27"	2282	0.645	1472	37	"54"	"flow and dissolved-solids"	1	0.950144694873366	0.0497708117699246	0	0	0	0	0	0	0	0	0	20.7290368461446	1472	20.7290368461446	2.9586288746423	2.89724586440825	19.2715299487351	17.4828378859454	18.124160173431	16.4419615346523	2.82203377131925	16.8110056698188	15.2506878077131	10	2.91403595593244	2.8423498365244	17.1560320795157	15.5636905014871	0.134289599124295	0.18918562700814	0.134289599124298
9036000	9036000	0	236.047430734861	232.0771	219.276	12.6	0.0954	0	0	0	0	0	0	0	0	0	0	0.365707466118807	1.1347279548645	0.418397828936577	0.136053326871782	0.293029218912125	0.151251833885908	0	0.00167530531879276	11.5386582139005	947.560994157038	4061.07488898822	0.501730674849005	0.221535860280915	0.501730674849005	0	0	0	0	0	0	0	0	0	0	0	0	22.3460462455882	0.215756987128297	11.7267732176436	12.0961463969375	0.167955507057461	3318.33422940601	7719.54111505216	31879.9754275633	1756.15042671181	1931.93916348625	-835.489269614652	43691.6023676395	15286.610567534	39782.5270556681	4410.86761540248	"WILLIAMS FORK NEAR LEAL, CO."	121.19	"88"	6277	0.675	4236	35	"48"	"flow and dissolved-solids"	1	0.944841175626548	0.0542923019979136	0.000411070286555632	0	0	0	0	0	0	0	0	18.2525548621557	4236	18.2525548621557	2.91590403522117	2.84464953198482	18.4654983201399	16.7516182925266	17.1955311290923	15.5995234365075	2.93451072034351	18.8122964091117	17.0662282267029	1	2.97469439785522	2.91702329624676	18.4861776033267	16.7703782226677	0.0596555306925457	-0.0127182335693972	0.0596555306925484
